,artist_id,name,genre
2913,2232,K. Michelle, r&b
2914,2232,K. Michelle, urban contemporary
2916,2085,Big Data, modern alternative rock
2917,2085,Big Data, modern rock
2928,1804,Digitalism,alternative dance
2930,1804,Digitalism, electro house
2931,1804,Digitalism, electronica
2932,1804,Digitalism, indietronica
2933,1804,Digitalism, new rave
2935,3353,Laura Bell Bundy, country dawn
2938,2351,Marvin Sapp,gospel
2944,2846,Elliphant,dance pop
2945,2846,Elliphant, edm
2946,2846,Elliphant, electro house
2948,2846,Elliphant, pop
2949,2846,Elliphant, pop dance
2950,2846,Elliphant, pop rap
2951,2846,Elliphant, tropical house
2952,1396,Grizfolk,indie poptimism
2953,1396,Grizfolk, modern alternative rock
2954,1396,Grizfolk, modern rock
2955,1396,Grizfolk, pop rock
2956,1396,Grizfolk, stomp and holler
2959,745,Stephen Stills,conscious hip hop
2960,745,Stephen Stills, east coast hip hop
2961,745,Stephen Stills, gangster rap
2963,745,Stephen Stills, hardcore hip hop
2964,745,Stephen Stills, hip hop
2967,745,Stephen Stills, rap
2969,691,The Knife, pop
2971,653,Flosstradamus, edm
2972,653,Flosstradamus, electro house
2973,653,Flosstradamus, electronic trap
2975,653,Flosstradamus, pop dance
2976,908,Josh Ritter,acoustic pop
2979,908,Josh Ritter, folk
2980,908,Josh Ritter, indie folk
2982,908,Josh Ritter, neo mellow
2983,908,Josh Ritter, new americana
2984,908,Josh Ritter, roots rock
2985,908,Josh Ritter, stomp and holler
2986,275,Atlas Genius,indie poptimism
2987,275,Atlas Genius, indietronica
2988,275,Atlas Genius, modern alternative rock
2989,275,Atlas Genius, modern rock
2990,275,Atlas Genius, pop rock
2991,275,Atlas Genius, shimmer pop
2994,365,Scars on Broadway,alternative metal
2995,365,Scars on Broadway, nu metal
2997,551,Natalia Kills, dance pop
2999,551,Natalia Kills, electropop
3000,551,Natalia Kills, escape room
3001,551,Natalia Kills, post-teen pop
3002,193,Steven Curtis Chapman,ccm
3003,193,Steven Curtis Chapman, christian alternative rock
3004,193,Steven Curtis Chapman, christian music
3005,193,Steven Curtis Chapman, worship
3006,1411,Ben Folds,alternative rock
3007,1411,Ben Folds, permanent wave
3008,1411,Ben Folds, piano rock
3009,1411,Ben Folds, pop rock
3010,1329,Lou Rawls,adult standards
3012,1329,Lou Rawls, disco
3013,1329,Lou Rawls, lounge
3014,1329,Lou Rawls, motown
3016,1329,Lou Rawls, quiet storm
3017,1329,Lou Rawls, soul
3019,1329,Lou Rawls, vocal jazz
3029,1147,Shermanology, house
3034,1345,Kai Wachi, edm
3035,1345,Kai Wachi, electro house
3036,1345,Kai Wachi, electronic trap
3039,955,Meg Myers, electropop
3040,955,Meg Myers, modern rock
3041,955,Meg Myers, shimmer pop
3043,976,The Lemonheads, alternative rock
3045,976,The Lemonheads, indie rock
3046,976,The Lemonheads, lilith
3047,976,The Lemonheads, pop rock
3050,1348,Hank Williams III, outlaw country
3051,1163,Klaxons,alternative dance
3052,1163,Klaxons, alternative rock
3054,1163,Klaxons, indie rock
3055,1163,Klaxons, modern rock
3056,1163,Klaxons, new rave
3058,183,Dada Life, dance pop
3059,183,Dada Life, edm
3060,183,Dada Life, electro house
3061,183,Dada Life, pop dance
3062,183,Dada Life, progressive electro house
3063,183,Dada Life, progressive house
3066,1585,Steven Wilson, progressive rock
3067,1585,Steven Wilson, symphonic rock
3068,2509,Jay Prince,alternative r&b
3070,2509,Jay Prince, hip hop
3071,2509,Jay Prince, indie soul
3072,2509,Jay Prince, pop
3073,2509,Jay Prince, r&b
3074,2509,Jay Prince, rap
3075,2509,Jay Prince, underground hip hop
3076,2554,Lion Babe,alternative r&b
3077,2554,Lion Babe, electropop
3078,2554,Lion Babe, escape room
3080,2554,Lion Babe, indie r&b
3081,2554,Lion Babe, indie soul
3084,1073,Animal Collective,alternative dance
3085,1073,Animal Collective, alternative rock
3086,1073,Animal Collective, art pop
3087,1073,Animal Collective, art rock
3089,1073,Animal Collective, chillwave
3090,1073,Animal Collective, dream pop
3091,1073,Animal Collective, electronica
3094,1073,Animal Collective, indie pop
3095,1073,Animal Collective, indie rock
3096,1073,Animal Collective, modern rock
3097,1073,Animal Collective, new rave
3099,233,David Garrett,classical
3103,1071,Ledisi,contemporary r&b
3104,1071,Ledisi, neo soul
3105,1071,Ledisi, quiet storm
3106,1071,Ledisi, r&b
3107,1071,Ledisi, urban contemporary
3108,1878,the andrews sisters,adult standards
3110,1878,the andrews sisters, lounge
3111,556,Broken Social Scene,alternative dance
3112,556,Broken Social Scene, alternative rock
3116,556,Broken Social Scene, chillwave
3117,556,Broken Social Scene, indie pop
3118,556,Broken Social Scene, indie rock
3119,556,Broken Social Scene, modern rock
3120,556,Broken Social Scene, stomp and holler
3121,1692,Maze,chicago rap
3122,1692,Maze, melodic rap
3129,1672,The Mavericks,country
3130,1672,The Mavericks, country rock
3132,1656,Andrew McMahon In The Wilderness, indie poptimism
3133,1656,Andrew McMahon In The Wilderness, modern alternative rock
3134,1656,Andrew McMahon In The Wilderness, modern rock
3135,1656,Andrew McMahon In The Wilderness, neo mellow
3136,1656,Andrew McMahon In The Wilderness, piano rock
3137,1656,Andrew McMahon In The Wilderness, pop rock
3138,1656,Andrew McMahon In The Wilderness, stomp and holler
3139,1467,The Bloody Beetroots,alternative dance
3141,1467,The Bloody Beetroots, electro house
3144,1467,The Bloody Beetroots, new rave
3145,2210,Canaan Smith,contemporary country
3146,2210,Canaan Smith, country
3147,2210,Canaan Smith, country pop
3148,2210,Canaan Smith, country road
3149,2210,Canaan Smith, modern country rock
3150,431,Kwabs,dance pop
3151,431,Kwabs, edm
3152,431,Kwabs, electro house
3153,431,Kwabs, pop
3154,431,Kwabs, pop dance
3155,431,Kwabs, pop edm
3157,431,Kwabs, tropical house
3159,476,Terror Squad, hardcore hip hop
3160,476,Terror Squad, hip hop
3161,879,Chicago Symphony Orchestra,classical
3166,872,J. Holiday, contemporary r&b
3167,872,J. Holiday, hip pop
3168,872,J. Holiday, pop r&b
3169,872,J. Holiday, pop rap
3170,872,J. Holiday, r&b
3171,872,J. Holiday, urban contemporary
3174,3108,Sidewalk Prophets, christian alternative rock
3176,3108,Sidewalk Prophets, christian music
3177,3108,Sidewalk Prophets, worship
3180,3549,Mogwai, indie rock
3182,3578,The Shirelles,adult standards
3183,3578,The Shirelles, brill building pop
3186,3578,The Shirelles, motown
3190,3578,The Shirelles, soul
3193,3539,Kirko Bangz, pop rap
3194,3539,Kirko Bangz, rap
3195,3539,Kirko Bangz, southern hip hop
3196,3539,Kirko Bangz, trap
3197,3763,Xscape,pop
3198,3763,Xscape, rap
3199,3763,Xscape, trap
3200,3683,Julian Casablancas + The Voidz,modern alternative rock
3202,2908,Dokken,album rock
3204,2908,Dokken, hard rock
3205,2908,Dokken, metal
3206,2908,Dokken, rock
3208,2482,The Sugarhill Gang,east coast hip hop
3210,2482,The Sugarhill Gang, funk
3211,2482,The Sugarhill Gang, hip hop
3215,2482,The Sugarhill Gang, rap
3216,1389,"Harry Connick, Jr.",adult standards
3218,1389,"Harry Connick, Jr.", lounge
3219,1389,"Harry Connick, Jr.", vocal jazz
3222,717,Mila J, pop r&b
3223,717,Mila J, r&b
3224,717,Mila J, trap queen
3225,717,Mila J, urban contemporary
3226,2449,Crystal Fighters,alternative dance
3227,2449,Crystal Fighters, new rave
3230,2693,Demon Hunter, electro house
3233,3522,Pharoahe Monch,alternative hip hop
3234,3522,Pharoahe Monch, conscious hip hop
3235,3522,Pharoahe Monch, east coast hip hop
3236,3522,Pharoahe Monch, hardcore hip hop
3237,3522,Pharoahe Monch, hip hop
3241,3565,Selah Sue, electronica
3242,3565,Selah Sue, vapor twitch
3250,3596,Slaves, melodic metalcore
3251,3596,Slaves, metalcore
3252,1193,NIGHTMARE,alternative metal
3253,1193,NIGHTMARE, nu metal
3254,2549,Lucius,acoustic pop
3255,2549,Lucius, folk
3256,2549,Lucius, lilith
3258,2549,Lucius, neo mellow
3259,2549,Lucius, new americana
3262,2596,Dawes,alternative country
3264,2596,Dawes, indie folk
3265,2596,Dawes, indie rock
3267,2596,Dawes, new americana
3268,2596,Dawes, roots rock
3269,2596,Dawes, stomp and holler
3271,2652,The Whispers, disco
3272,2652,The Whispers, funk
3273,2652,The Whispers, motown
3275,2652,The Whispers, quiet storm
3276,2652,The Whispers, soul
3277,2652,The Whispers, urban contemporary
3278,2816,Pretty Lights,edm
3283,2120,Keys N Krates, edm
3284,2120,Keys N Krates, electro house
3285,2120,Keys N Krates, electronic trap
3287,2120,Keys N Krates, vapor twitch
3290,2341,Philip George, house
3291,2341,Philip George, pop dance
3292,2341,Philip George, tropical house
3297,1522,Steel Panther, hard rock
3298,1522,Steel Panther, metal
3299,1522,Steel Panther, rock
3303,3123,Suicide Silence, melodic metalcore
3304,3123,Suicide Silence, metalcore
3305,2801,Big Daddy Weave,ccm
3306,2801,Big Daddy Weave, christian alternative rock
3307,2801,Big Daddy Weave, christian music
3308,2801,Big Daddy Weave, worship
3310,1630,The Oak Ridge Boys, country
3311,1630,The Oak Ridge Boys, country rock
3312,1680,Chevy Woods,dance pop
3313,1680,Chevy Woods, hip hop
3315,1680,Chevy Woods, pop rap
3316,1680,Chevy Woods, rap
3317,1680,Chevy Woods, southern hip hop
3318,1680,Chevy Woods, trap
3319,321,David Byrne,art pop
3321,321,David Byrne, art rock
3322,321,David Byrne, permanent wave
3327,449,The Milk Carton Kids, new americana
3329,449,The Milk Carton Kids, stomp and holler
3330,377,Casey Veggies,hip hop
3331,377,Casey Veggies, underground hip hop
3333,126,Hiss Golden Messenger,alternative country
3335,126,Hiss Golden Messenger, folk
3336,126,Hiss Golden Messenger, indie folk
3338,126,Hiss Golden Messenger, new americana
3341,126,Hiss Golden Messenger, roots rock
3342,126,Hiss Golden Messenger, stomp and holler
3343,301,Mary Lambert,neo mellow
3344,301,Mary Lambert, pop
3345,255,Raury,alternative r&b
3347,255,Raury, escape room
3348,255,Raury, hip hop
3349,255,Raury, indie soul
3350,255,Raury, underground hip hop
3351,734,Lucinda Williams,alternative country
3352,734,Lucinda Williams, anti-folk
3353,734,Lucinda Williams, country rock
3354,734,Lucinda Williams, folk
3355,734,Lucinda Williams, folk rock
3356,734,Lucinda Williams, heartland rock
3357,734,Lucinda Williams, lilith
3358,734,Lucinda Williams, mellow gold
3359,734,Lucinda Williams, new americana
3360,734,Lucinda Williams, outlaw country
3361,734,Lucinda Williams, roots rock
3362,734,Lucinda Williams, singer-songwriter
3363,645,Kidd Kidd,dance pop
3364,645,Kidd Kidd, pop r&b
3365,645,Kidd Kidd, pop rap
3366,645,Kidd Kidd, r&b
3367,645,Kidd Kidd, trap
3368,645,Kidd Kidd, urban contemporary
3370,649,Widespread Panic, jam band
3371,649,Widespread Panic, roots rock
3375,887,Zomboy, edm
3376,887,Zomboy, electro house
3377,887,Zomboy, electronic trap
3379,833,Chris Botti,adult standards
3382,833,Chris Botti, lounge
3383,833,Chris Botti, vocal jazz
3386,3274,Niykee Heaton,alt z
3387,3274,Niykee Heaton, pop
3390,1771,Glen Hansard, melancholia
3392,3526,Young Scooter, dirty south rap
3394,3526,Young Scooter, gangster rap
3396,3526,Young Scooter, pop rap
3397,3526,Young Scooter, rap
3398,3526,Young Scooter, southern hip hop
3399,3526,Young Scooter, trap
3402,3127,Rival Sons, modern alternative rock
3403,3127,Rival Sons, modern blues rock
3405,3127,Rival Sons, modern rock
3406,3127,Rival Sons, rock
3407,101,No Rome,alt z
3408,101,No Rome, uk pop
3409,1400,Lemaitre,alternative dance
3413,3579,The Postal Service, indie rock
3414,3579,The Postal Service, indietronica
3415,3579,The Postal Service, modern rock
3417,61,Jason Isbell,alternative country
3418,61,Jason Isbell, folk
3419,61,Jason Isbell, indie folk
3420,61,Jason Isbell, new americana
3421,61,Jason Isbell, roots rock
3422,61,Jason Isbell, stomp and holler
3423,2413,Rapsody,conscious hip hop
3424,2413,Rapsody, hip hop
3425,2413,Rapsody, rap
3426,2413,Rapsody, west coast rap
3429,555,Grouper, art pop
3430,555,Grouper, dream pop
3438,460,Periphery,art pop
3439,460,Periphery, chamber pop
3441,460,Periphery, indie pop
3442,460,Periphery, lilith
3443,460,Periphery, permanent wave
3444,460,Periphery, piano rock
3445,460,Periphery, pop rock
3446,460,Periphery, singer-songwriter
3447,2574,HELLYEAH,alternative metal
3449,2574,HELLYEAH, industrial metal
3450,2574,HELLYEAH, metal
3451,2574,HELLYEAH, nu metal
3452,2574,HELLYEAH, post-grunge
3453,2574,HELLYEAH, rap rock
3455,2551,Josh Garrels,acoustic pop
3457,2551,Josh Garrels, indie folk
3461,2551,Josh Garrels, stomp and holler
3462,2042,The Stylistics,adult standards
3464,2042,The Stylistics, disco
3465,2042,The Stylistics, funk
3466,2042,The Stylistics, motown
3468,2042,The Stylistics, quiet storm
3469,2042,The Stylistics, soul
3470,2090,Boston Symphony Orchestra,classical
3475,634,Waxahatchee, art pop
3477,634,Waxahatchee, folk
3478,634,Waxahatchee, indie folk
3479,634,Waxahatchee, indie pop
3480,634,Waxahatchee, indie rock
3481,2211,Dave Aude,contemporary country
3482,2211,Dave Aude, country
3483,2211,Dave Aude, country road
3487,273,Fred Hammond,chicago rap
3488,273,Fred Hammond, rap
3489,3049,Johnny Mathis,adult standards
3490,3049,Johnny Mathis, brill building pop
3492,3049,Johnny Mathis, lounge
3493,3049,Johnny Mathis, vocal jazz
3496,2757,Taj Mahal, blues rock
3497,2757,Taj Mahal, classic rock
3499,2757,Taj Mahal, country rock
3500,2757,Taj Mahal, folk
3501,2757,Taj Mahal, folk rock
3502,2757,Taj Mahal, funk
3506,2757,Taj Mahal, roots rock
3507,2757,Taj Mahal, soul
3510,2666,Miami Horror,alternative dance
3513,2666,Miami Horror, chillwave
3515,2666,Miami Horror, electronica
3517,2666,Miami Horror, indie poptimism
3518,2666,Miami Horror, indie soul
3519,2666,Miami Horror, indietronica
3521,2666,Miami Horror, new rave
3523,2885,Chris LeDoux,country
3524,2885,Chris LeDoux, country road
3525,2885,Chris LeDoux, country rock
3529,345,Buddy Guy, blues rock
3531,345,Buddy Guy, classic rock
3541,1643,Our Lady Peace,alternative metal
3542,1643,Our Lady Peace, alternative rock
3544,1643,Our Lady Peace, pop rock
3545,1643,Our Lady Peace, post-grunge
3546,1643,Our Lady Peace, rock
3549,1557,Tenth Avenue North, christian alternative rock
3550,1557,Tenth Avenue North, christian music
3552,1557,Tenth Avenue North, world worship
3553,1557,Tenth Avenue North, worship
3554,1250,Phony Ppl,alternative r&b
3555,1250,Phony Ppl, indie r&b
3556,1250,Phony Ppl, indie soul
3560,3021,SecondCity, house
3561,3021,SecondCity, pop dance
3571,1275,The Coral, indie rock
3572,1275,The Coral, modern rock
3573,1275,The Coral, rock
3576,1417,Oingo Boingo, new wave
3577,1417,Oingo Boingo, new wave pop
3581,1335,Real estate, indie pop
3585,1784,Borgore, pop
3586,1784,Borgore, pop rap
3587,1784,Borgore, rap
3592,1853,The Gaslight Anthem, skate punk
3593,1869,CeCe Winans,gospel
3594,1669,Nashville Cast,contemporary country
3595,1899,Freestyle,atl hip hop
3597,1899,Freestyle, rap
3598,1899,Freestyle, trap
3600,1893,Isaac Hayes, disco
3601,1893,Isaac Hayes, funk
3604,1893,Isaac Hayes, motown
3605,1893,Isaac Hayes, quiet storm
3606,1893,Isaac Hayes, soul
3610,1148,Royal Republic, modern alternative rock
3616,1085,Drive-By Truckers,alternative country
3617,1085,Drive-By Truckers, country rock
3618,1085,Drive-By Truckers, folk
3619,1085,Drive-By Truckers, new americana
3620,1085,Drive-By Truckers, roots rock
3622,1085,Drive-By Truckers, stomp and holler
3625,865,Indigo Girls, lilith
3626,865,Indigo Girls, pop rock
3628,3220,Candlebox,alternative metal
3629,3220,Candlebox, alternative rock
3631,3220,Candlebox, nu metal
3632,3220,Candlebox, pop rock
3633,3220,Candlebox, post-grunge
3634,3220,Candlebox, rock
3636,1159,Cocoon, modern rock
3638,2384,Master P, new wave
3639,2384,Master P, new wave pop
3640,2384,Master P, permanent wave
3641,2384,Master P, rock
3642,2384,Master P, soft rock
3646,2645,Jerrod Niemann,contemporary country
3647,2645,Jerrod Niemann, country
3648,2645,Jerrod Niemann, country road
3649,2645,Jerrod Niemann, modern country rock
3650,1694,Anita Baker,contemporary r&b
3651,1694,Anita Baker, funk
3652,1694,Anita Baker, motown
3653,1694,Anita Baker, neo soul
3654,1694,Anita Baker, quiet storm
3655,1694,Anita Baker, r&b
3657,1694,Anita Baker, soul
3658,1694,Anita Baker, urban contemporary
3659,1729,Joy Williams,acoustic pop
3661,1729,Joy Williams, indie folk
3665,1729,Joy Williams, neo mellow
3666,1729,Joy Williams, new americana
3668,1667,TCTS, house
3669,1667,TCTS, pop dance
3672,1622,Oscar Peterson,adult standards
3674,1622,Oscar Peterson, jazz
3676,1622,Oscar Peterson, lounge
3678,1622,Oscar Peterson, vocal jazz
3679,1616,Kongos,modern alternative rock
3680,1616,Kongos, modern blues rock
3681,1616,Kongos, modern rock
3684,2528,King Crimson,album rock
3685,2528,King Crimson, art rock
3686,2528,King Crimson, classic rock
3690,2528,King Crimson, progressive rock
3691,2528,King Crimson, psychedelic rock
3692,2528,King Crimson, rock
3693,2528,King Crimson, symphonic rock
3695,3235,Arch Enemy,alternative metal
3698,3235,Arch Enemy, metal
3699,3235,Arch Enemy, nu metal
3706,3285,Cameo, funk
3707,3285,Cameo, motown
3710,3285,Cameo, quiet storm
3711,3285,Cameo, soul
3712,3285,Cameo, urban contemporary
3714,1723,Reel Big Fish, punk
3717,1723,Reel Big Fish, skate punk
3719,2322,Bing Crosby,adult standards
3721,2322,Bing Crosby, lounge
3722,2319,Sixx: A.M.,alternative metal
3723,2319,Sixx: A.M., nu metal
3724,2319,Sixx: A.M., post-grunge
3726,1198,Dizzy Wright, pop rap
3727,2859,Mandisa,ccm
3728,2859,Mandisa, christian alternative rock
3729,2859,Mandisa, christian music
3730,2859,Mandisa, worship
3731,2421,Bag Raiders,alternative dance
3734,2421,Bag Raiders, indietronica
3735,2421,Bag Raiders, new rave
3739,2779,Tori Amos, lilith
3740,2779,Tori Amos, melancholia
3741,2779,Tori Amos, new wave pop
3742,2779,Tori Amos, permanent wave
3743,2779,Tori Amos, piano rock
3744,2779,Tori Amos, pop rock
3745,2779,Tori Amos, singer-songwriter
3746,2029,John Anderson,country
3747,2029,John Anderson, country road
3748,2029,John Anderson, country rock
3750,3195,John Hiatt,alternative country
3751,3195,John Hiatt, classic rock
3752,3195,John Hiatt, country rock
3753,3195,John Hiatt, folk
3754,3195,John Hiatt, folk rock
3755,3195,John Hiatt, heartland rock
3756,3195,John Hiatt, lilith
3757,3195,John Hiatt, mellow gold
3758,3195,John Hiatt, new americana
3759,3195,John Hiatt, roots rock
3760,3195,John Hiatt, singer-songwriter
3761,3195,John Hiatt, soft rock
3762,906,Patti LaBelle,contemporary r&b
3763,906,Patti LaBelle, disco
3764,906,Patti LaBelle, funk
3765,906,Patti LaBelle, motown
3766,906,Patti LaBelle, neo soul
3769,906,Patti LaBelle, quiet storm
3770,906,Patti LaBelle, r&b
3771,906,Patti LaBelle, soul
3772,906,Patti LaBelle, urban contemporary
3773,853,Jake Miller,alt z
3774,853,Jake Miller, electropop
3775,853,Jake Miller, indie poptimism
3776,853,Jake Miller, pop edm
3781,981,Menahan Street Band, soul
3786,53,Clutch,alternative r&b
3788,53,Clutch, indie r&b
3789,53,Clutch, indie soul
3790,53,Clutch, r&b
3793,338,Francesca Battistelli,ccm
3794,338,Francesca Battistelli, christian alternative rock
3795,338,Francesca Battistelli, christian music
3796,338,Francesca Battistelli, worship
3799,289,Tensnake, electronica
3803,289,Tensnake, house
3804,289,Tensnake, indie soul
3806,289,Tensnake, tropical house
3809,1556,Crooked I, melodic rap
3810,471,Jaheim,contemporary r&b
3811,471,Jaheim, hip pop
3812,471,Jaheim, neo soul
3813,471,Jaheim, quiet storm
3814,471,Jaheim, r&b
3815,471,Jaheim, urban contemporary
3817,279,Theophilus London,chicago rap
3818,279,Theophilus London, rap
3824,190,Charles Bradley, soul
3826,646,Old Crow Medicine Show, folk
3827,646,Old Crow Medicine Show, indie folk
3829,646,Old Crow Medicine Show, new americana
3831,646,Old Crow Medicine Show, progressive bluegrass
3832,646,Old Crow Medicine Show, roots rock
3833,646,Old Crow Medicine Show, stomp and holler
3835,3505,Joan Baez, folk
3836,3505,Joan Baez, folk rock
3837,3505,Joan Baez, singer-songwriter
3838,3015,Sir Sly,electropop
3839,3015,Sir Sly, indie pop
3840,3015,Sir Sly, indie poptimism
3841,3015,Sir Sly, indie rock
3842,3015,Sir Sly, indietronica
3843,3015,Sir Sly, la indie
3844,3015,Sir Sly, modern alternative rock
3845,3015,Sir Sly, modern rock
3846,3015,Sir Sly, rock
3847,3015,Sir Sly, vapor soul
3848,3687,Slick Rick,alternative hip hop
3850,3687,Slick Rick, east coast hip hop
3851,3687,Slick Rick, gangster rap
3853,3687,Slick Rick, hardcore hip hop
3854,3687,Slick Rick, hip hop
3856,3687,Slick Rick, rap
3857,3728,Purity Ring,art pop
3859,3728,Purity Ring, chillwave
3861,3728,Purity Ring, dream pop
3863,3728,Purity Ring, electropop
3864,3728,Purity Ring, escape room
3866,3728,Purity Ring, indietronica
3867,3728,Purity Ring, metropopolis
3868,3728,Purity Ring, shimmer pop
3871,2465,Social Distortion, skate punk
3876,2756,Jack White,alternative rock
3877,2756,Jack White, blues rock
3880,2756,Jack White, indie rock
3881,2756,Jack White, modern blues rock
3882,2756,Jack White, modern rock
3884,2756,Jack White, rock
3886,2444,Baauer, electro house
3887,2444,Baauer, electronic trap
3888,2444,Baauer, vapor twitch
3892,2123,Anberlin, pop punk
3894,2123,Anberlin, screamo
3898,1207,Flogging Molly, punk
3899,1207,Flogging Molly, skate punk
3901,2433,The Gap Band, funk
3902,2433,The Gap Band, motown
3904,2433,The Gap Band, quiet storm
3905,2433,The Gap Band, soul
3906,2433,The Gap Band, urban contemporary
3907,1188,Chrisette Michele,contemporary r&b
3908,1188,Chrisette Michele, hip pop
3909,1188,Chrisette Michele, neo soul
3910,1188,Chrisette Michele, quiet storm
3911,1188,Chrisette Michele, r&b
3912,1188,Chrisette Michele, urban contemporary
3913,986,The Decemberists,alternative rock
3914,986,The Decemberists, anti-folk
3917,986,The Decemberists, chamber pop
3918,986,The Decemberists, indie folk
3919,986,The Decemberists, indie pop
3920,986,The Decemberists, indie rock
3922,986,The Decemberists, modern rock
3923,986,The Decemberists, pop rock
3924,986,The Decemberists, stomp and holler
3925,1742,OK Go,alternative rock
3927,1742,OK Go, indie rock
3928,1742,OK Go, modern alternative rock
3929,1742,OK Go, modern rock
3930,1742,OK Go, permanent wave
3931,1742,OK Go, pop rock
3932,1742,OK Go, rock
3933,2993,Jay Electronica,alternative hip hop
3934,2993,Jay Electronica, conscious hip hop
3935,2993,Jay Electronica, hip hop
3937,2993,Jay Electronica, rap
3938,2993,Jay Electronica, southern hip hop
3939,2993,Jay Electronica, underground hip hop
3941,142,John Fogerty, classic rock
3942,142,John Fogerty, country rock
3943,142,John Fogerty, heartland rock
3944,142,John Fogerty, mellow gold
3945,142,John Fogerty, rock
3948,268,Matt and Kim, indie pop
3949,268,Matt and Kim, indie poptimism
3950,268,Matt and Kim, indie rock
3951,268,Matt and Kim, indietronica
3952,268,Matt and Kim, modern alternative rock
3953,268,Matt and Kim, modern rock
3954,268,Matt and Kim, pop rock
3956,2764,Kishi Bashi, indie pop
3957,2764,Kishi Bashi, metropopolis
3958,2764,Kishi Bashi, shimmer pop
3959,2764,Kishi Bashi, stomp and holler
3961,81,Alex Clare,modern alternative rock
3964,2823,Alkaline Trio, pop punk
3965,2823,Alkaline Trio, punk
3966,2823,Alkaline Trio, screamo
3967,2823,Alkaline Trio, skate punk
3968,1452,Danielle Bradbery,contemporary country
3969,1452,Danielle Bradbery, country
3970,1452,Danielle Bradbery, country pop
3971,2990,Queensryche,album rock
3973,2990,Queensryche, hard rock
3974,2990,Queensryche, metal
3976,2990,Queensryche, rock
3979,3379,Skizzy Mars, pop rap
3980,3379,Skizzy Mars, underground hip hop
3981,3359,Cassadee Pope,contemporary country
3982,3359,Cassadee Pope, country
3983,3359,Cassadee Pope, country pop
3985,3359,Cassadee Pope, post-teen pop
3986,3359,Cassadee Pope, viral pop
3988,3441,Elvis Costello, folk
3989,3441,Elvis Costello, folk rock
3990,3441,Elvis Costello, mellow gold
3991,3441,Elvis Costello, new wave pop
3992,3441,Elvis Costello, permanent wave
3995,3441,Elvis Costello, rock
3996,3441,Elvis Costello, roots rock
3997,3441,Elvis Costello, singer-songwriter
3999,3280,Smallpools,electropop
4001,3280,Smallpools, indie poptimism
4002,3280,Smallpools, la indie
4004,3280,Smallpools, metropopolis
4005,3280,Smallpools, modern alternative rock
4006,3280,Smallpools, modern rock
4007,3280,Smallpools, pop rock
4011,3640,Leonardo Favio, latin pop
4016,569,Mack 10,conscious hip hop
4018,569,Mack 10, gangster rap
4019,569,Mack 10, hip hop
4020,569,Mack 10, rap
4021,569,Mack 10, west coast rap
4023,2228,Webbie, dirty south rap
4024,2228,Webbie, gangster rap
4025,2228,Webbie, hip hop
4026,2228,Webbie, pop rap
4027,2228,Webbie, rap
4028,2228,Webbie, southern hip hop
4029,2228,Webbie, trap
4031,599,Jodeci, canadian pop
4032,599,Jodeci, hip hop
4033,599,Jodeci, rap
4034,599,Jodeci, toronto rap
4035,583,Yo La Tengo,alternative rock
4036,583,Yo La Tengo, anti-folk
4037,583,Yo La Tengo, art pop
4038,583,Yo La Tengo, dream pop
4039,583,Yo La Tengo, indie pop
4040,583,Yo La Tengo, indie rock
4043,583,Yo La Tengo, permanent wave
4047,676,Funkadelic, psychedelic rock
4049,676,Funkadelic, soul
4050,3581,Belle and Sebastian,alternative rock
4051,3581,Belle and Sebastian, anti-folk
4053,3581,Belle and Sebastian, chamber pop
4054,3581,Belle and Sebastian, indie pop
4055,3581,Belle and Sebastian, indie rock
4056,3581,Belle and Sebastian, melancholia
4062,427,State Champs, pop punk
4065,3138,Silversun Pickups,alternative rock
4066,3138,Silversun Pickups, indie pop
4067,3138,Silversun Pickups, indie rock
4068,3138,Silversun Pickups, la indie
4069,3138,Silversun Pickups, modern rock
4070,3138,Silversun Pickups, pop rock
4071,3138,Silversun Pickups, rock
4072,3157,Noel Schajris,latin
4074,3157,Noel Schajris, latin pop
4079,624,Knife Party, edm
4080,624,Knife Party, electro house
4082,2418,Manic Street Preachers,alternative rock
4084,2418,Manic Street Preachers, modern rock
4085,2418,Manic Street Preachers, permanent wave
4086,2418,Manic Street Preachers, pop rock
4087,2418,Manic Street Preachers, rock
4089,1010,Andrew Rayel,edm
4091,1010,Andrew Rayel, pop dance
4092,1010,Andrew Rayel, progressive house
4095,1424,Type O Negative,alternative metal
4097,1424,Type O Negative, industrial metal
4099,1424,Type O Negative, metal
4100,1424,Type O Negative, nu metal
4101,1424,Type O Negative, rock
4102,1014,Sara Evans,contemporary country
4103,1014,Sara Evans, country
4104,1014,Sara Evans, country dawn
4106,1014,Sara Evans, country road
4109,2110,Aesop Rock, conscious hip hop
4110,2110,Aesop Rock, escape room
4111,2110,Aesop Rock, hip hop
4113,407,Blue October, post-grunge
4115,821,Robert Plant,album rock
4116,821,Robert Plant, art rock
4117,821,Robert Plant, blues rock
4118,821,Robert Plant, classic rock
4119,821,Robert Plant, hard rock
4120,821,Robert Plant, mellow gold
4121,821,Robert Plant, rock
4122,821,Robert Plant, roots rock
4123,821,Robert Plant, soft rock
4124,821,Robert Plant, symphonic rock
4127,3720,Andrew Bird, chamber pop
4129,3720,Andrew Bird, indie folk
4130,3720,Andrew Bird, indie pop
4131,3720,Andrew Bird, indie rock
4132,3720,Andrew Bird, melancholia
