,Unnamed: 0,artist_id,name,genre
2347,675,2909,The Wailin' Jennys, new americana
2348,675,2909,The Wailin' Jennys, progressive bluegrass
2349,675,2909,The Wailin' Jennys," ""womens music"""
2350,676,2744,Public Service Broadcasting,chamber psych
2351,677,184,Tamar Braxton,contemporary r&b
2352,677,184,Tamar Braxton, dance pop
2353,677,184,Tamar Braxton, hip pop
2354,677,184,Tamar Braxton, neo soul
2355,677,184,Tamar Braxton, pop r&b
2356,677,184,Tamar Braxton, r&b
2357,677,184,Tamar Braxton, urban contemporary
2358,678,366,The Barr Brothers,canadian americana
2359,678,366,The Barr Brothers, canadian indie
2360,678,366,The Barr Brothers, deep new americana
2361,678,366,The Barr Brothers, indie folk
2362,678,366,The Barr Brothers, new americana
2363,678,366,The Barr Brothers, stomp and holler
2364,679,403,Gunplay,east coast hip hop
2365,679,403,Gunplay, hip hop
2366,679,403,Gunplay, rap
2367,679,403,Gunplay, trap
2368,680,2691,Garnidelia,anime
2369,680,2691,Garnidelia, anime rock
2370,680,2691,Garnidelia, j-pixie
2371,680,2691,Garnidelia, j-poprock
2372,680,2691,Garnidelia, otacore
2373,681,435,Jon McLaughlin,acoustic pop
2374,681,435,Jon McLaughlin, indiecoustica
2375,681,435,Jon McLaughlin, indy indie
2376,681,435,Jon McLaughlin, neo mellow
2377,681,435,Jon McLaughlin, piano rock
2378,681,435,Jon McLaughlin, pop rock
2379,681,435,Jon McLaughlin, viral pop
2380,682,2527,Ani DiFranco,anti-folk
2381,682,2527,Ani DiFranco, buffalo ny indie
2382,682,2527,Ani DiFranco, ectofolk
2383,682,2527,Ani DiFranco, lilith
2384,682,2527,Ani DiFranco, pop rock
2385,682,2527,Ani DiFranco, singer-songwriter
2386,682,2527,Ani DiFranco," ""womens music"""
2387,683,2587,Marika Hackman,ambient folk
2388,683,2587,Marika Hackman, art pop
2389,683,2587,Marika Hackman, chamber psych
2390,683,2587,Marika Hackman, indie folk
2391,683,2587,Marika Hackman, indie pop
2392,684,150,Josef Salvat,dance pop
2393,684,150,Josef Salvat, edm
2394,684,150,Josef Salvat, electro house
2395,684,150,Josef Salvat, pop
2396,684,150,Josef Salvat, pop dance
2397,684,150,Josef Salvat, tropical house
2398,685,3054,astronomyy,art pop
2399,685,3054,astronomyy, electropop
2400,685,3054,astronomyy, pop
2401,686,2929,ZZ Ward,modern alternative rock
2402,687,3612,Cowboy Junkies,alternative country
2403,687,3612,Cowboy Junkies, classic canadian rock
2404,687,3612,Cowboy Junkies, country rock
2405,687,3612,Cowboy Junkies, folk
2406,687,3612,Cowboy Junkies, lilith
2407,687,3612,Cowboy Junkies, melancholia
2408,687,3612,Cowboy Junkies, new wave pop
2409,687,3612,Cowboy Junkies, roots rock
2410,687,3612,Cowboy Junkies, toronto indie
2411,688,1600,Hezekiah Walker,gospel
2412,688,1600,Hezekiah Walker, israelite hip hop
2413,689,1385,S O H N,indie poptimism
2414,689,1385,S O H N, pop
2415,690,2808,Niia,east coast hip hop
2416,690,2808,Niia, hip hop
2417,690,2808,Niia, rap
2418,691,2158,Kitaro,healing
2419,691,2158,Kitaro, new age
2420,691,2158,Kitaro, synthesizer
2421,692,1745,Bankroll Fresh,atl hip hop
2422,692,1745,Bankroll Fresh, atl trap
2423,692,1745,Bankroll Fresh, deep southern trap
2424,692,1745,Bankroll Fresh, dirty south rap
2425,692,1745,Bankroll Fresh, gangster rap
2426,692,1745,Bankroll Fresh, houston rap
2427,692,1745,Bankroll Fresh, rap
2428,692,1745,Bankroll Fresh, southern hip hop
2429,692,1745,Bankroll Fresh, trap
2430,693,2288,Rilo Kiley,anti-folk
2431,693,2288,Rilo Kiley, indie pop
2432,693,2288,Rilo Kiley, indie rock
2433,693,2288,Rilo Kiley, la indie
2434,693,2288,Rilo Kiley, lilith
2435,693,2288,Rilo Kiley, pop rock
2436,694,2331,Kyla La Grange,electropop
2437,694,2331,Kyla La Grange, metropopolis
2438,694,2331,Kyla La Grange, shimmer pop
2439,694,2331,Kyla La Grange, tropical house
2440,695,2326,Calexico,alternative country
2441,695,2326,Calexico, indie folk
2442,695,2326,Calexico, roots rock
2443,695,2326,Calexico, tucson indie
2444,696,2393,The Charlatans,britpop
2445,696,2393,The Charlatans, dance rock
2446,696,2393,The Charlatans, madchester
2447,697,1943,Judy Collins,american folk revival
2448,697,1943,Judy Collins, classic uk pop
2449,697,1943,Judy Collins, folk
2450,697,1943,Judy Collins, folk rock
2451,697,1943,Judy Collins, lilith
2452,697,1943,Judy Collins, mellow gold
2453,697,1943,Judy Collins, singer-songwriter
2454,698,125,Gerry Mulligan,bebop
2455,698,125,Gerry Mulligan, cool jazz
2456,698,125,Gerry Mulligan, jazz
2457,698,125,Gerry Mulligan, jazz saxophone
2458,698,125,Gerry Mulligan, swing
2459,698,125,Gerry Mulligan, vocal jazz
2460,699,3705,Patty Griffin,acoustic pop
2461,699,3705,Patty Griffin, alternative country
2462,699,3705,Patty Griffin, ectofolk
2463,699,3705,Patty Griffin, folk
2464,699,3705,Patty Griffin, indie folk
2465,699,3705,Patty Griffin, lilith
2466,699,3705,Patty Griffin, new americana
2467,699,3705,Patty Griffin, roots rock
2468,699,3705,Patty Griffin, singer-songwriter
2469,699,3705,Patty Griffin," ""womens music"""
2470,700,868,Gaither Vocal Band,southern gospel
2471,701,1060,Mary Chapin Carpenter,country
2472,701,1060,Mary Chapin Carpenter, country rock
2473,701,1060,Mary Chapin Carpenter, folk
2474,701,1060,Mary Chapin Carpenter, folk rock
2475,701,1060,Mary Chapin Carpenter, lilith
2476,701,1060,Mary Chapin Carpenter, mellow gold
2477,702,491,Soulja Slim,bounce
2478,702,491,Soulja Slim, crunk
2479,702,491,Soulja Slim, dirty south rap
2480,702,491,Soulja Slim, gangster rap
2481,702,491,Soulja Slim, hip hop
2482,702,491,Soulja Slim, new orleans rap
2483,702,491,Soulja Slim, pop rap
2484,702,491,Soulja Slim, rap
2485,702,491,Soulja Slim, southern hip hop
2486,702,491,Soulja Slim, trap
2487,703,612,Sleater-Kinney,alternative pop
2488,703,612,Sleater-Kinney, alternative rock
2489,703,612,Sleater-Kinney, anti-folk
2490,703,612,Sleater-Kinney, indie punk
2491,703,612,Sleater-Kinney, indie rock
2492,703,612,Sleater-Kinney, olympia wa indie
2493,703,612,Sleater-Kinney, riot grrrl
2494,704,2819,Datsik,breakbeat
2495,704,2819,Datsik, brostep
2496,704,2819,Datsik, canadian electronic
2497,704,2819,Datsik, edm
2498,704,2819,Datsik, electro house
2499,704,2819,Datsik, electronic trap
2500,704,2819,Datsik, filthstep
2501,705,295,Brian Culbertson,smooth jazz
2502,706,815,Cassidy,acoustic pop
2503,706,815,Cassidy, indie folk
2504,706,815,Cassidy, neo mellow
2505,706,815,Cassidy, new americana
2506,706,815,Cassidy, pop rock
2507,706,815,Cassidy, stomp and holler
2508,707,3507,Iris DeMent,alternative country
2509,707,3507,Iris DeMent, country rock
2510,707,3507,Iris DeMent, folk
2511,707,3507,Iris DeMent, folk rock
2512,707,3507,Iris DeMent, mellow gold
2513,707,3507,Iris DeMent, new americana
2514,707,3507,Iris DeMent, roots rock
2515,707,3507,Iris DeMent, singer-songwriter
2516,708,835,Neko Case,alternative country
2517,708,835,Neko Case, anti-folk
2518,708,835,Neko Case, canadian indie
2519,708,835,Neko Case, canadian singer-songwriter
2520,708,835,Neko Case, folk
2521,708,835,Neko Case, indie pop
2522,708,835,Neko Case, indie rock
2523,708,835,Neko Case, lilith
2524,708,835,Neko Case, new americana
2525,708,835,Neko Case, outlaw country
2526,708,835,Neko Case, roots rock
2527,708,835,Neko Case, stomp and holler
2528,709,780,Yolanda Adams,gospel
2529,709,780,Yolanda Adams, gospel r&b
2530,710,54,Black Dahlia Murde,american melodeath
2531,710,54,Black Dahlia Murde, death metal
2532,710,54,Black Dahlia Murde, deathcore
2533,710,54,Black Dahlia Murde, melodic deathcore
2534,710,54,Black Dahlia Murde, melodic metalcore
2535,710,54,Black Dahlia Murde, metalcore
2536,711,383,Tamela Mann,gospel
2537,712,3396,Shura,ambient
2538,712,3396,Shura, experimental ambient
2539,712,3396,Shura, fourth world
2540,712,3396,Shura, j-ambient
2541,713,3541,Marlon Roudette,uk pop
2542,714,1150,Sorority Noise,alternative emo
2543,714,1150,Sorority Noise, dreamo
2544,714,1150,Sorority Noise, emo
2545,714,1150,Sorority Noise, new england emo
2546,715,3663,Doc Watson,american folk revival
2547,715,3663,Doc Watson, appalachian folk
2548,715,3663,Doc Watson, bluegrass
2549,715,3663,Doc Watson, country rock
2550,715,3663,Doc Watson, folk
2551,715,3663,Doc Watson, new americana
2552,715,3663,Doc Watson, old-time
2553,715,3663,Doc Watson, progressive bluegrass
2554,715,3663,Doc Watson, traditional folk
2555,716,2015,Jennifer Nettles,glam metal
2556,716,2015,Jennifer Nettles, rock
2557,717,765,Vallis Alps,indie poptimism
2558,717,765,Vallis Alps, modern rock
2559,718,909,Redlight,dance pop
2560,718,909,Redlight, edm
2561,718,909,Redlight, electro house
2562,718,909,Redlight, pop
2563,718,909,Redlight, pop dance
2564,718,909,Redlight, progressive electro house
2565,719,1485,George Winston,new age
2566,719,1485,George Winston, new age piano
2567,720,2571,Los Campesinos,anti-folk
2568,720,2571,Los Campesinos, indie rock
2569,720,2571,Los Campesinos, welsh indie
2570,720,2571,Los Campesinos, welsh rock
2571,721,1592,Rameses B,chillstep
2572,721,1592,Rameses B, edm
2573,721,1592,Rameses B, electro house
2574,721,1592,Rameses B, gaming edm
2575,721,1592,Rameses B, melodic dubstep
2576,722,2901,Panda Bear,electro
2577,722,2901,Panda Bear, filter house
2578,723,1974,Wynton Marsalis,big band
2579,723,1974,Wynton Marsalis, classical trumpet
2580,723,1974,Wynton Marsalis, contemporary post-bop
2581,723,1974,Wynton Marsalis, jazz
2582,723,1974,Wynton Marsalis, jazz trumpet
2583,723,1974,Wynton Marsalis, new orleans jazz
2584,723,1974,Wynton Marsalis, straight-ahead jazz
2585,724,1984,Brandon Heath,anthem worship
2586,724,1984,Brandon Heath, ccm
2587,724,1984,Brandon Heath, christian alternative rock
2588,724,1984,Brandon Heath, christian music
2589,724,1984,Brandon Heath, christian pop
2590,724,1984,Brandon Heath, worship
2591,725,2850,Slaine,conscious hip hop
2592,726,2114,North Mississippi Allstars,blues rock
2593,726,2114,North Mississippi Allstars, country rock
2594,726,2114,North Mississippi Allstars, deep new americana
2595,726,2114,North Mississippi Allstars, electric blues
2596,726,2114,North Mississippi Allstars, funk
2597,726,2114,North Mississippi Allstars, jam band
2598,726,2114,North Mississippi Allstars, modern blues
2599,726,2114,North Mississippi Allstars, modern blues rock
2600,726,2114,North Mississippi Allstars, new americana
2601,726,2114,North Mississippi Allstars, roots rock
2602,726,2114,North Mississippi Allstars, southern rock
2603,727,2809,Arlissa,uk pop
2604,728,2822,Miles Davis Quintet,bebop
2605,728,2822,Miles Davis Quintet, cool jazz
2606,728,2822,Miles Davis Quintet, hard bop
2607,728,2822,Miles Davis Quintet, jazz
2608,728,2822,Miles Davis Quintet, jazz fusion
2609,729,1359,CNBLUE,k-pop
2610,729,1359,CNBLUE, k-pop boy group
2611,730,1337,Johnny Horton,cowboy western
2612,731,2829,Kronos Quartet,british soundtrack
2613,731,2829,Kronos Quartet, compositional ambient
2614,731,2829,Kronos Quartet, scorecore
2615,731,2829,Kronos Quartet, soundtrack
2616,732,2391,The Statler Brothers,country
2617,732,2391,The Statler Brothers, country rock
2618,733,1879,The Griswolds,indie poptimism
2619,733,1879,The Griswolds, modern rock
2620,733,1879,The Griswolds, shimmer pop
2621,734,1770,Blackmill,chillstep
2622,734,1770,Blackmill, melodic dubstep
2623,734,1770,Blackmill, substep
2624,735,2171,Shlohmo,chillwave
2625,735,2171,Shlohmo, downtempo
2626,735,2171,Shlohmo, electronica
2627,735,2171,Shlohmo, glitch
2628,735,2171,Shlohmo, uk bass
2629,735,2171,Shlohmo, vapor twitch
2630,735,2171,Shlohmo, wonky
2631,736,2262,Troy Ave,trap
2632,737,2365,John Maus,art pop
2633,737,2365,John Maus, baroque pop
2634,737,2365,John Maus, chillwave
2635,737,2365,John Maus, experimental pop
2636,738,2149,Steve Vai,instrumental rock
2637,738,2149,Steve Vai, metal guitar
2638,738,2149,Steve Vai, neo classical metal
2639,738,2149,Steve Vai, shred
2640,739,2738,Building 429,ccm
2641,739,2738,Building 429, christian alternative rock
2642,739,2738,Building 429, christian music
2643,739,2738,Building 429, christian pop
2644,739,2738,Building 429, christian rock
2645,739,2738,Building 429, worship
2646,740,3329,Flobots,conscious hip hop
2647,741,3323,Paul Hardcastle,smooth jazz
2648,742,3336,Eek-A-Mouse,dub
2649,742,3336,Eek-A-Mouse, reggae
2650,742,3336,Eek-A-Mouse, roots reggae
2651,743,2701,JMSN,alternative r&b
2652,743,2701,JMSN, indie soul
2653,744,1887,Kierra Sheard,gospel
2654,744,1887,Kierra Sheard, naija worship
2655,745,963,Django Django,alternative dance
2656,745,963,Django Django, chamber psych
2657,745,963,Django Django, electronic rock
2658,745,963,Django Django, indie rock
2659,745,963,Django Django, modern rock
2660,745,963,Django Django, new rave
2661,745,963,Django Django, shimmer pop
2662,746,2851,INFINITE,canadian post-hardcore
2663,746,2851,INFINITE, canadian rock
2664,746,2851,INFINITE, metalcore
2665,746,2851,INFINITE, pop punk
2666,746,2851,INFINITE, post-hardcore
2667,746,2851,INFINITE, rock
2668,746,2851,INFINITE, screamo
2669,747,1160,Roc Marciano,alternative hip hop
2670,747,1160,Roc Marciano, boom bap
2671,747,1160,Roc Marciano, hardcore hip hop
2672,747,1160,Roc Marciano, hip hop
2673,747,1160,Roc Marciano, turntablism
2674,747,1160,Roc Marciano, underground hip hop
2675,748,156,Joe Budden,battle rap
2676,748,156,Joe Budden, hip hop
2677,748,156,Joe Budden, new jersey rap
2678,748,156,Joe Budden, rap
2679,749,2181,Lalah Hathaway,alternative r&b
2680,749,2181,Lalah Hathaway, contemporary jazz
2681,749,2181,Lalah Hathaway, indie jazz
2682,749,2181,Lalah Hathaway, indie soul
2683,749,2181,Lalah Hathaway, jazz
2684,749,2181,Lalah Hathaway, modern jazz piano
2685,749,2181,Lalah Hathaway, neo soul
2686,750,1988,Built to Spill,alternative pop
2687,750,1988,Built to Spill, alternative rock
2688,750,1988,Built to Spill, anti-folk
2689,750,1988,Built to Spill, dream pop
2690,750,1988,Built to Spill, idaho indie
2691,750,1988,Built to Spill, indie pop
2692,750,1988,Built to Spill, indie rock
2693,750,1988,Built to Spill, lo-fi
2694,750,1988,Built to Spill, modern rock
2695,750,1988,Built to Spill, stomp and holler
2696,751,1764,Incognito,
2697,752,2679,The Bouncing Souls,asbury park indie
2698,752,2679,The Bouncing Souls, melodic hardcore
2699,752,2679,The Bouncing Souls, new jersey hardcore
2700,752,2679,The Bouncing Souls, new jersey punk
2701,752,2679,The Bouncing Souls, punk
2702,752,2679,The Bouncing Souls, ska punk
2703,752,2679,The Bouncing Souls, skate punk
2704,753,2539,Joell Ortiz,cali rap
2705,754,304,Andreya Triana,downtempo
2706,754,304,Andreya Triana, electronica
2707,754,304,Andreya Triana, jazztronica
2708,754,304,Andreya Triana, ninja
2709,754,304,Andreya Triana, nu jazz
2710,754,304,Andreya Triana, trip hop
2711,755,2776,Rita Coolidge,adult standards
2712,755,2776,Rita Coolidge, brill building pop
2713,755,2776,Rita Coolidge, bubblegum pop
2714,755,2776,Rita Coolidge, classic uk pop
2715,755,2776,Rita Coolidge, country rock
2716,755,2776,Rita Coolidge, folk rock
2717,755,2776,Rita Coolidge, mellow gold
2718,755,2776,Rita Coolidge, native american
2719,755,2776,Rita Coolidge, soft rock
2720,756,3586,Aimee Mann,anti-folk
2721,756,3586,Aimee Mann, folk
2722,756,3586,Aimee Mann, lilith
2723,756,3586,Aimee Mann, new wave pop
2724,756,3586,Aimee Mann, permanent wave
2725,756,3586,Aimee Mann, pop rock
2726,757,2234,Raheem DeVaughn,contemporary r&b
2727,757,2234,Raheem DeVaughn, hip hop
2728,757,2234,Raheem DeVaughn, hip pop
2729,757,2234,Raheem DeVaughn, neo soul
2730,757,2234,Raheem DeVaughn, quiet storm
2731,757,2234,Raheem DeVaughn, r&b
2732,757,2234,Raheem DeVaughn, urban contemporary
2733,758,2295,Scylla,bass trap
2734,758,2295,Scylla, edm
2735,758,2295,Scylla, electro house
2736,758,2295,Scylla, electronic trap
2737,758,2295,Scylla, electropop
2738,758,2295,Scylla, pop dance
2739,758,2295,Scylla, vapor twitch
2740,759,1515,Judy Garland,
2741,760,2567,Young Rising Sons,folk-pop
2742,760,2567,Young Rising Sons, indie poptimism
2743,760,2567,Young Rising Sons, indiecoustica
2744,760,2567,Young Rising Sons, modern alternative rock
2745,760,2567,Young Rising Sons, modern rock
2746,760,2567,Young Rising Sons, pop rock
2747,760,2567,Young Rising Sons, stomp and holler
2748,761,3736,Chris Thile,bluegrass
2749,761,3736,Chris Thile, classical mandolin
2750,761,3736,Chris Thile, instrumental bluegrass
2751,761,3736,Chris Thile, mandolin
2752,761,3736,Chris Thile, progressive bluegrass
2753,762,3356,MC Lyte,contemporary r&b
2754,762,3356,MC Lyte, dance pop
2755,762,3356,MC Lyte, hip hop
2756,762,3356,MC Lyte, hip pop
2757,762,3356,MC Lyte, neo soul
2758,762,3356,MC Lyte, pop
2759,762,3356,MC Lyte, r&b
2760,762,3356,MC Lyte, urban contemporary
2761,763,2726,Ricky Skaggs,kentucky indie
2762,763,2726,Ricky Skaggs, kentucky roots
2763,763,2726,Ricky Skaggs, outlaw country
2764,764,2460,Gossip,australian psych
2765,764,2460,Gossip, neo-psychedelic
2766,765,2761,Young MC,hip hop
2767,765,2761,Young MC, rap
2768,766,2430,The Pillows,hokkaido indie
2769,767,3382,Lyle Lovett,alternative country
2770,767,3382,Lyle Lovett, country rock
2771,767,3382,Lyle Lovett, folk
2772,767,3382,Lyle Lovett, folk rock
2773,767,3382,Lyle Lovett, heartland rock
2774,767,3382,Lyle Lovett, lilith
2775,767,3382,Lyle Lovett, mellow gold
2776,767,3382,Lyle Lovett, outlaw country
2777,767,3382,Lyle Lovett, roots rock
2778,767,3382,Lyle Lovett, singer-songwriter
2779,767,3382,Lyle Lovett, texas country
2780,768,494,Jonsi,compositional ambient
2781,768,494,Jonsi, icelandic pop
2782,768,494,Jonsi, post-rock
2783,769,847,Goldroom,alternative dance
2784,769,847,Goldroom, chillwave
2785,769,847,Goldroom, indie poptimism
2786,769,847,Goldroom, indie soul
2787,769,847,Goldroom, new french touch
2788,769,847,Goldroom, nu disco
2789,769,847,Goldroom, shimmer pop
2790,769,847,Goldroom, tropical house
2791,769,847,Goldroom, vapor soul
2792,770,816,Mapei,swedish soul
2793,771,755,Todd Terje,alternative dance
2794,771,755,Todd Terje, balearic
2795,771,755,Todd Terje, electronica
2796,771,755,Todd Terje, new rave
2797,771,755,Todd Terje, norwegian space disco
2798,771,755,Todd Terje, nu disco
2799,772,962,Laura Mvula,contemporary jazz
2800,772,962,Laura Mvula, funk rock
2801,772,962,Laura Mvula, jazz fusion
2802,772,962,Laura Mvula, progressive jazz fusion
2803,773,1715,Karen O,new jersey indie
2804,774,1719,Elephante,jam band
2805,775,684,Wild Nothing,chillwave
2806,775,684,Wild Nothing, dream pop
2807,775,684,Wild Nothing, dreamo
2808,775,684,Wild Nothing, indie rock
2809,775,684,Wild Nothing, indie surf
2810,775,684,Wild Nothing, modern dream pop
2811,775,684,Wild Nothing, nu gaze
2812,775,684,Wild Nothing, shimmer pop
2813,775,684,Wild Nothing, shoegaze
2814,776,1588,John Carpenter,popwave
2815,776,1588,John Carpenter, synthwave
2816,777,1094,After the Burial,deathcore
2817,777,1094,After the Burial, djent
2818,777,1094,After the Burial, melodic metalcore
2819,777,1094,After the Burial, metalcore
2820,777,1094,After the Burial, minneapolis metal
2821,777,1094,After the Burial, progressive metalcore
2822,778,1112,Jack Garratt,uk alternative pop
2823,779,1228,Leela James,neo soul
2824,779,1228,Leela James, r&b
2825,779,1228,Leela James, urban contemporary
2826,780,1268,Emmure,deathcore
2827,780,1268,Emmure, melodic metalcore
2828,780,1268,Emmure, metalcore
2829,780,1268,Emmure, nu-metalcore
2830,780,1268,Emmure, rap metal
2831,781,1277,Rico Love,baton rouge rap
2832,781,1277,Rico Love, pop rap
2833,781,1277,Rico Love, rap
2834,781,1277,Rico Love, southern hip hop
2835,781,1277,Rico Love, trap
2836,782,1321,Damon Albarn,afrobeat
2837,782,1321,Damon Albarn, afropop
2838,782,1321,Damon Albarn, funk
2839,782,1321,Damon Albarn, indie jazz
2840,782,1321,Damon Albarn, indie soul
2841,782,1321,Damon Albarn, world
2842,783,1496,Georg Philipp Telemann,baroque
2843,783,1496,Georg Philipp Telemann, classical
2844,783,1496,Georg Philipp Telemann, early music
2845,783,1496,Georg Philipp Telemann, german baroque
2846,784,3381,CKY,alternative metal
2847,784,3381,CKY, industrial metal
2848,784,3381,CKY, nu metal
2849,784,3381,CKY, rap rock
2850,785,1553,Greensky Bluegrass,banjo
2851,785,1553,Greensky Bluegrass, bluegrass
2852,785,1553,Greensky Bluegrass, jam band
2853,785,1553,Greensky Bluegrass, jamgrass
2854,785,1553,Greensky Bluegrass, midwest americana
2855,785,1553,Greensky Bluegrass, new americana
2856,785,1553,Greensky Bluegrass, progressive bluegrass
2857,785,1553,Greensky Bluegrass, roots rock
2858,786,3688,Beast,british invasion
2859,786,3688,Beast, classic rock
2860,786,3688,Beast, rock
2861,787,1433,Toadies,alternative metal
2862,787,1433,Toadies, alternative rock
2863,787,1433,Toadies, grunge
2864,787,1433,Toadies, pop rock
2865,787,1433,Toadies, post-grunge
2866,787,1433,Toadies, rock
2867,788,3717,Charlie Daniels,alternative metal
2868,788,3717,Charlie Daniels, contemporary country
2869,788,3717,Charlie Daniels, country
2870,788,3717,Charlie Daniels, country road
2871,788,3717,Charlie Daniels, modern country rock
2872,788,3717,Charlie Daniels, outlaw country
2873,788,3717,Charlie Daniels, redneck
2874,789,281,Johnny Marr,britpop
2875,789,281,Johnny Marr, solo wave
2876,790,2728,SBTRKT,electronica
2877,790,2728,SBTRKT, electropop
2878,790,2728,SBTRKT, future garage
2879,790,2728,SBTRKT, new rave
2880,791,3018,Trip Lee,dark trap
2881,791,3018,Trip Lee, meme rap
2882,792,1225,Deborah Cox,canadian pop
2883,792,1225,Deborah Cox, contemporary r&b
2884,792,1225,Deborah Cox, hip pop
2885,792,1225,Deborah Cox, neo soul
2886,792,1225,Deborah Cox, quiet storm
2887,792,1225,Deborah Cox, r&b
2888,792,1225,Deborah Cox, urban contemporary
2889,792,1225,Deborah Cox, vocal house
2890,793,2297,Eptic,brostep
2891,793,2297,Eptic, dance pop
2892,793,2297,Eptic, edm
2893,793,2297,Eptic, pop
2894,793,2297,Eptic, pop dance
2895,793,2297,Eptic, progressive electro house
2896,794,2184,Tito Puente,afro-cuban percussion
2897,794,2184,Tito Puente, jazz puertorriqueno
2898,794,2184,Tito Puente, latin jazz
2899,794,2184,Tito Puente, mambo
2900,794,2184,Tito Puente, musica tradicional cubana
2901,794,2184,Tito Puente, salsa
2902,795,2199,Aria,canadian contemporary r&b
2903,795,2199,Aria, canadian pop
2904,795,2199,Aria, pop
2905,796,2950,Eric Benet,contemporary r&b
2906,796,2950,Eric Benet, neo soul
2907,796,2950,Eric Benet, quiet storm
2908,796,2950,Eric Benet, r&b
2909,796,2950,Eric Benet, urban contemporary
2910,797,2232,K. Michelle,dance pop
2911,797,2232,K. Michelle, hip pop
2912,797,2232,K. Michelle, pop r&b
2913,797,2232,K. Michelle, r&b
2914,797,2232,K. Michelle, urban contemporary
2915,798,2085,Big Data,metropopolis
2916,798,2085,Big Data, modern alternative rock
2917,798,2085,Big Data, modern rock
2918,799,3319,Max Romeo,dub
2919,799,3319,Max Romeo, reggae
2920,799,3319,Max Romeo, rocksteady
2921,799,3319,Max Romeo, roots reggae
2922,799,3319,Max Romeo, ska
2923,800,3293,Akcent,disco polo
2924,800,3293,Akcent, europop
2925,800,3293,Akcent, romanian house
2926,800,3293,Akcent, romanian pop
2927,801,2812,Natalie La Rose,
2928,802,1804,Digitalism,alternative dance
2929,802,1804,Digitalism, dance-punk
2930,802,1804,Digitalism, electro house
2931,802,1804,Digitalism, electronica
2932,802,1804,Digitalism, indietronica
2933,802,1804,Digitalism, new rave
2934,803,3353,Laura Bell Bundy,broadway
2935,803,3353,Laura Bell Bundy, country dawn
2936,803,3353,Laura Bell Bundy, hollywood
2937,803,3353,Laura Bell Bundy, show tunes
2938,804,2351,Marvin Sapp,gospel
2939,805,2853,Title Fight,alternative emo
2940,805,2853,Title Fight, dreamo
2941,805,2853,Title Fight, emo
2942,805,2853,Title Fight, grungegaze
2943,805,2853,Title Fight, melodic hardcore
2944,806,2846,Elliphant,dance pop
2945,806,2846,Elliphant, edm
2946,806,2846,Elliphant, electro house
2947,806,2846,Elliphant, moombahton
2948,806,2846,Elliphant, pop
2949,806,2846,Elliphant, pop dance
2950,806,2846,Elliphant, pop rap
2951,806,2846,Elliphant, tropical house
2952,807,1396,Grizfolk,indie poptimism
2953,807,1396,Grizfolk, modern alternative rock
2954,807,1396,Grizfolk, modern rock
2955,807,1396,Grizfolk, pop rock
2956,807,1396,Grizfolk, stomp and holler
2957,807,1396,Grizfolk, swedish alternative rock
2958,808,796,3BallMTY,trival
2959,809,745,Stephen Stills,conscious hip hop
2960,809,745,Stephen Stills, east coast hip hop
2961,809,745,Stephen Stills, gangster rap
2962,809,745,Stephen Stills, golden age hip hop
2963,809,745,Stephen Stills, hardcore hip hop
2964,809,745,Stephen Stills, hip hop
2965,809,745,Stephen Stills, old school hip hop
2966,809,745,Stephen Stills, political hip hop
2967,809,745,Stephen Stills, rap
2968,810,691,The Knife,indie pop
2969,810,691,The Knife, pop
2970,811,653,Flosstradamus,bass trap
2971,811,653,Flosstradamus, edm
2972,811,653,Flosstradamus, electro house
2973,811,653,Flosstradamus, electronic trap
2974,811,653,Flosstradamus, mashup
2975,811,653,Flosstradamus, pop dance
2976,812,908,Josh Ritter,acoustic pop
2977,812,908,Josh Ritter, alternative country
2978,812,908,Josh Ritter, deep new americana
2979,812,908,Josh Ritter, folk
2980,812,908,Josh Ritter, indie folk
2981,812,908,Josh Ritter, modern folk rock
2982,812,908,Josh Ritter, neo mellow
2983,812,908,Josh Ritter, new americana
2984,812,908,Josh Ritter, roots rock
2985,812,908,Josh Ritter, stomp and holler
2986,813,275,Atlas Genius,indie poptimism
2987,813,275,Atlas Genius, indietronica
2988,813,275,Atlas Genius, modern alternative rock
2989,813,275,Atlas Genius, modern rock
2990,813,275,Atlas Genius, pop rock
2991,813,275,Atlas Genius, shimmer pop
2992,814,388,Imagination,lo-fi chill
2993,814,388,Imagination, sad lo-fi
2994,815,365,Scars on Broadway,alternative metal
2995,815,365,Scars on Broadway, nu metal
2996,816,551,Natalia Kills,candy pop
2997,816,551,Natalia Kills, dance pop
2998,816,551,Natalia Kills, dark pop
2999,816,551,Natalia Kills, electropop
3000,816,551,Natalia Kills, escape room
3001,816,551,Natalia Kills, post-teen pop
3002,817,193,Steven Curtis Chapman,ccm
3003,817,193,Steven Curtis Chapman, christian alternative rock
3004,817,193,Steven Curtis Chapman, christian music
3005,817,193,Steven Curtis Chapman, worship
3006,818,1411,Ben Folds,alternative rock
3007,818,1411,Ben Folds, permanent wave
3008,818,1411,Ben Folds, piano rock
3009,818,1411,Ben Folds, pop rock
3010,819,1329,Lou Rawls,adult standards
3011,819,1329,Lou Rawls, classic soul
3012,819,1329,Lou Rawls, disco
3013,819,1329,Lou Rawls, lounge
3014,819,1329,Lou Rawls, motown
3015,819,1329,Lou Rawls, philly soul
3016,819,1329,Lou Rawls, quiet storm
3017,819,1329,Lou Rawls, soul
